id1,id2,classification,language1,language2,word_count1,word_count2,average_word_count,word_count_difference,sentence_count1,sentence_count2,average_sentence_count,sentence_count_difference
32610115,46761582,No,en,en,166,150,158.0,16,6,5,5.5,1
32611818,40862344,Yes,es,hr,163,139,151.0,24,4,3,3.5,1
32698906,45855368,No,es,es,161,156,158.5,5,5,4,4.5,1
32609907,50071409,No,ru,hr,131,164,147.5,33,9,9,9.0,0
32699299,45180578,No,es,it,169,159,164.0,10,7,7,7.0,0
32638567,43211040,No,pt,pt,167,171,169.0,4,7,5,6.0,2
32610125,32608150,Yes,pt,pt,152,167,159.5,15,7,8,7.5,1
32610149,32698005,Yes,en,ro,183,168,175.5,15,8,7,7.5,1
32595199,23877023,No,ro,ro,156,49,102.5,107,5,2,3.5,3
32610356,32468297,Yes,bg,ru,136,131,133.5,5,8,5,6.5,3
32611370,32620136,Yes,en,en,1662,175,918.5,1487,35,5,20.0,30
32619609,15055948,No,pt,ro,12,36,24.0,24,1,2,1.5,1
32614759,40287459,No,fr,fr,37,37,37.0,0,2,2,2.0,0
32619608,50330149,No,pt,ro,7,15,11.0,8,1,1,1.0,0
32610135,32610376,Yes,ru,nl,94,110,102.0,16,3,6,4.5,3
32609180,28831833,No,ro,hu,97,147,122.0,50,3,5,4.0,2
32610182,10630393,Yes,ro,ro,162,94,128.0,68,9,5,7.0,4
32610134,26356229,No,en,en,8,8,8.0,0,1,1,1.0,0
32610335,30401064,Yes,en,ro,67,47,57.0,20,3,1,2.0,2
32610575,25502510,No,en,el,25,9,17.0,16,2,1,1.5,1
32609843,32136197,Yes,en,en,69,173,121.0,104,3,6,4.5,3
32611259,49606306,No,en,fr,170,159,164.5,11,3,5,4.0,2
32611570,24339630,No,en,de,161,22,91.5,139,3,2,2.5,1
32611571,25287274,No,en,en,160,464,312.0,304,2,7,4.5,5
32611596,41603025,No,pt,pt,157,156,156.5,1,4,3,3.5,1
32604716,32596166,Yes,ro,ro,169,162,165.5,7,6,7,6.5,1
32612036,32612468,Yes,el,el,147,136,141.5,11,5,5,5.0,0
32608083,32709507,Yes,pt,en,140,156,148.0,16,6,4,5.0,2
32610207,32410115,No,en,en,140,160,150.0,20,6,3,4.5,3
32610364,28200249,No,en,fr,123,166,144.5,43,5,8,6.5,3
32610120,37174557,Yes,ro,ro,127,149,138.0,22,7,5,6.0,2
32611264,31215494,Yes,en,en,185,182,183.5,3,9,13,11.0,4
32610330,39216711,No,pt,nl,164,164,164.0,0,5,8,6.5,3
32612431,31547800,No,es,es,186,180,183.0,6,3,6,4.5,3
32610180,38472041,No,es,it,150,151,150.5,1,9,4,6.5,5
32706313,50092313,Yes,hr,ro,105,152,128.5,47,5,1,3.0,4
32612411,27672654,No,es,es,11,11,11.0,0,2,2,2.0,0
32611603,31060336,Yes,cs,cs,132,136,134.0,4,6,9,7.5,3
32613005,42168035,No,pt,pt,151,171,161.0,20,4,11,7.5,7
32705925,32649195,No,hr,es,158,165,161.5,7,11,3,7.0,8
32619617,18026291,No,pt,en,12,33,22.5,21,1,1,1.0,0
32608172,33579457,Yes,en,en,175,166,170.5,9,4,6,5.0,2
32610587,28118835,No,pt,pt,170,310,240.0,140,8,18,13.0,10
32622586,35296686,Yes,en,en,21,23,22.0,2,1,1,1.0,0
32703802,32620692,Yes,hr,hr,156,169,162.5,13,5,6,5.5,1
32704723,33074206,No,hr,hr,29,35,32.0,6,2,2,2.0,0
32650534,20740472,No,ro,ro,155,246,200.5,91,5,12,8.5,7
32613017,49498719,No,es,fr,137,157,147.0,20,8,7,7.5,1
32613644,32694064,Yes,pt,pt,157,168,162.5,11,5,5,5.0,0
32610214,33242516,No,hr,it,157,163,160.0,6,6,7,6.5,1
32610164,32865675,No,sk,en,161,162,161.5,1,14,2,8.0,12
32611283,32432977,No,cs,cs,156,142,149.0,14,6,9,7.5,3
32610608,45379093,No,it,en,159,153,156.0,6,10,7,8.5,3
32609836,39910956,No,it,pt,168,176,172.0,8,6,7,6.5,1
32620417,28108986,No,fr,fr,57,186,121.5,129,2,7,4.5,5
32616390,37361105,Yes,es,sk,152,144,148.0,8,4,6,5.0,2
32615416,33035851,Yes,pt,pt,164,155,159.5,9,6,6,6.0,0
32619513,32747169,Yes,pt,nl,275,59,167.0,216,13,3,8.0,10
32610605,32652372,Yes,pt,es,168,172,170.0,4,7,7,7.0,0
32610333,20740472,No,ro,ro,153,246,199.5,93,4,12,8.0,8
32620342,40845804,No,en,en,21,18,19.5,3,1,1,1.0,0
32611594,20246672,No,en,en,181,99,140.0,82,9,4,6.5,5
32614711,41951832,No,ru,es,131,152,141.5,21,9,15,12.0,6
32638561,32568084,Yes,pt,ru,151,134,142.5,17,2,11,6.5,9
32609905,32568111,Yes,ru,ro,121,146,133.5,25,4,4,4.0,0
32614080,44726010,No,ro,ro,145,98,121.5,47,4,3,3.5,1
32619614,34019642,Yes,pt,pt,218,160,189.0,58,7,7,7.0,0
32610189,32093403,Yes,en,pt,174,159,166.5,15,8,7,7.5,1
32622376,32616939,Yes,hr,ru,89,117,103.0,28,1,9,5.0,8
32605150,11694598,No,hr,ro,107,231,169.0,124,5,6,5.5,1
32606043,24638206,No,hr,en,142,165,153.5,23,5,1,3.0,4
32613595,46510080,No,pt,pt,157,160,158.5,3,8,5,6.5,3
32610352,29724803,No,el,el,147,161,154.0,14,8,11,9.5,3
32610632,32612017,Yes,hr,hr,159,160,159.5,1,5,5,5.0,0
32611332,29595638,No,ru,ru,137,138,137.5,1,8,5,6.5,3
32611385,781332,No,en,ro,22,94,58.0,72,1,2,1.5,1
32616439,36958986,No,it,de,170,129,149.5,41,7,10,8.5,3
32610170,32924910,No,it,el,160,164,162.0,4,6,2,4.0,4
32611330,32612033,Yes,it,it,163,170,166.5,7,7,7,7.0,0
32611322,32612032,Yes,it,it,162,161,161.5,1,7,7,7.0,0
32611323,32617328,Yes,it,it,162,162,162.0,0,7,7,7.0,0
32611329,32612037,Yes,it,it,162,162,162.0,0,7,7,7.0,0
32612032,32612029,Yes,it,it,161,170,165.5,9,7,7,7.0,0
32612033,32611317,Yes,it,it,170,170,170.0,0,7,7,7.0,0
32612473,32612037,Yes,it,it,163,162,162.5,1,7,7,7.0,0
32612474,32612033,Yes,it,it,162,170,166.0,8,7,7,7.0,0
32612476,32612472,Yes,it,it,170,170,170.0,0,7,7,7.0,0
32612477,32611322,Yes,it,it,162,162,162.0,0,7,7,7.0,0
32611623,37605278,No,it,de,37,130,83.5,93,2,9,5.5,7
32621185,32612472,Yes,it,it,170,170,170.0,0,7,7,7.0,0
32598445,32578347,No,ru,ru,122,122,122.0,0,4,4,4.0,0
32609876,43320427,No,en,da,188,154,171.0,34,8,7,7.5,1
32611613,28005595,No,en,sk,158,156,157.0,2,3,6,4.5,3
32610150,42533463,Yes,en,it,186,175,180.5,11,7,6,6.5,1
32610362,30746943,No,en,en,168,163,165.5,5,2,6,4.0,4
32608774,27198220,No,ro,nl,14,60,37.0,46,2,4,3.0,2
32613329,32377815,Yes,es,es,153,159,156.0,6,8,8,8.0,0
32610347,30658456,No,pl,it,127,144,135.5,17,7,5,6.0,2
32620578,32561463,Yes,ro,fr,156,171,163.5,15,6,5,5.5,1
32610172,40511151,No,ro,en,150,161,155.5,11,4,6,5.0,2
32612216,30266368,No,pt,pt,164,167,165.5,3,5,6,5.5,1
32614954,21215021,Yes,en,en,148,782,465.0,634,2,5,3.5,3
32610606,40525075,No,en,en,159,181,170.0,22,6,6,6.0,0
32608895,38935477,No,pt,it,152,79,115.5,73,4,3,3.5,1
32610130,32606324,Yes,pt,pt,141,160,150.5,19,2,6,4.0,4
32609883,35555175,No,ro,ro,167,161,164.0,6,6,5,5.5,1
32614483,32553035,Yes,ro,ro,45,134,89.5,89,1,5,3.0,4
32893950,25011173,No,en,el,160,200,180.0,40,4,2,3.0,2
32871935,38039331,No,en,hr,160,155,157.5,5,4,9,6.5,5
32609036,48491710,No,ru,ru,85,97,91.0,12,3,1,2.0,2
32638808,46728421,No,pt,pt,152,162,157.0,10,4,6,5.0,2
32610219,30209064,No,hr,hr,142,109,125.5,33,9,7,8.0,2
32609866,33115356,Yes,en,en,175,177,176.0,2,6,5,5.5,1
32623458,31072953,Yes,hr,hr,171,166,168.5,5,7,4,5.5,3
32638741,24501302,No,pt,pt,160,346,253.0,186,4,14,9.0,10
32613321,32680775,Yes,hr,es,102,163,132.5,61,6,6,6.0,0
32608995,32083570,Yes,ru,ru,103,84,93.5,19,3,2,2.5,1
32622725,33020183,Yes,en,pt,182,169,175.5,13,6,10,8.0,4
32611772,30007874,No,en,en,175,180,177.5,5,8,8,8.0,0
32597360,46929676,No,bg,hr,157,156,156.5,1,6,13,9.5,7
32597050,33689127,No,bg,bg,172,176,174.0,4,9,12,10.5,3
32610342,32669780,No,en,el,147,169,158.0,22,5,7,6.0,2
32610597,36714774,No,pl,pl,133,125,129.0,8,8,10,9.0,2
32611761,32574816,No,pt,pt,107,163,135.0,56,7,8,7.5,1
32601657,32591934,Yes,nl,it,139,141,140.0,2,9,8,8.5,1
32607070,37293093,No,ro,ro,178,181,179.5,3,6,11,8.5,5
32611788,28855799,No,en,en,153,165,159.0,12,3,6,4.5,3
32610208,38366713,No,en,fr,167,159,163.0,8,7,7,7.0,0
32638734,33037028,Yes,pt,it,159,153,156.0,6,4,6,5.0,2
32611607,32448248,Yes,en,en,178,161,169.5,17,7,6,6.5,1
32611770,32694799,Yes,en,fr,178,172,175.0,6,7,3,5.0,4
32594910,32654239,Yes,ro,ro,479,164,321.5,315,16,6,11.0,10
32608953,32445985,Yes,en,en,178,173,175.5,5,6,7,6.5,1
32611797,10517292,No,pt,ro,152,210,181.0,58,6,3,4.5,3
32611764,27572947,Yes,pt,pt,161,435,298.0,274,6,18,12.0,12
32613012,20984527,No,en,en,30,27,28.5,3,2,1,1.5,1
32610153,47341748,No,ro,ro,172,149,160.5,23,6,8,7.0,2
32611288,46650856,No,ru,ru,131,136,133.5,5,5,3,4.0,2
32614482,712048,Yes,ro,ro,60,94,77.0,34,3,3,3.0,0
32613328,27833969,No,es,es,146,160,153.0,14,3,4,3.5,1
32611369,41310349,No,en,ru,1178,132,655.0,1046,27,5,16.0,22
32638730,33099465,No,pt,pt,155,165,160.0,10,4,3,3.5,1
32610401,32596509,Yes,ro,fr,36,152,94.0,116,1,7,4.0,6
32613068,34049143,No,de,de,108,132,120.0,24,5,11,8.0,6
32610382,48315084,No,pt,de,165,146,155.5,19,11,8,9.5,3
32609908,32688700,Yes,ru,ru,147,129,138.0,18,13,9,11.0,4
32594506,32497490,Yes,ro,en,145,163,154.0,18,7,2,4.5,5
32611266,29908048,No,pt,it,156,133,144.5,23,6,5,5.5,1
32612001,33074503,Yes,fr,ru,144,158,151.0,14,3,7,5.0,4
32613545,43140703,No,es,fr,127,167,147.0,40,7,6,6.5,1
32610387,33052653,Yes,ru,hr,87,96,91.5,9,3,2,2.5,1
32616464,16522721,No,ro,ro,99,163,131.0,64,3,3,3.0,0
32610358,37557215,No,ro,ro,151,159,155.0,8,5,10,7.5,5
32623653,32604119,Yes,hr,hr,153,121,137.0,32,8,3,5.5,5
32623805,31510832,Yes,hr,ru,150,138,144.0,12,1,6,3.5,5
32623807,32594975,No,hr,hr,162,167,164.5,5,8,5,6.5,3
32638726,40518084,No,pt,pt,163,160,161.5,3,3,4,3.5,1
32638556,32654856,Yes,pt,el,162,142,152.0,20,1,2,1.5,1
32597676,40732758,No,bg,bg,102,122,112.0,20,10,8,9.0,2
32613319,49032065,Yes,en,it,32,160,96.0,128,3,4,3.5,1
32613318,32250490,No,en,en,158,162,160.0,4,5,2,3.5,3
32619481,30626681,Yes,pt,pt,282,168,225.0,114,9,9,9.0,0
32619696,36471289,No,pt,fr,439,143,291.0,296,14,5,9.5,9
32610392,40761548,No,en,hr,163,129,146.0,34,6,4,5.0,2
32611827,32318265,Yes,en,en,197,179,188.0,18,4,7,5.5,3
32610369,31761892,Yes,ro,ro,137,62,99.5,75,1,2,1.5,1
32610188,31048232,No,en,en,165,166,165.5,1,4,5,4.5,1
32610643,17926039,No,el,ro,101,104,102.5,3,1,2,1.5,1
32638721,38307218,No,pt,es,176,157,166.5,19,4,11,7.5,7
32611399,33237126,Yes,en,el,29,146,87.5,117,1,5,3.0,4
32613311,32748259,Yes,pt,pt,165,151,158.0,14,5,3,4.0,2
32610212,24891110,No,pt,pt,168,260,214.0,92,9,9,9.0,0
32634195,34639392,No,en,en,17,17,17.0,0,1,1,1.0,0
32613779,39255187,No,es,ro,109,150,129.5,41,4,6,5.0,2
32607470,32612405,Yes,ro,ro,169,168,168.5,1,4,9,6.5,5
32594817,18435724,Yes,ro,ro,165,118,141.5,47,14,4,9.0,10
32597789,32611397,Yes,ro,ro,165,105,135.0,60,14,2,8.0,12
32610218,48714661,No,ro,ro,174,170,172.0,4,5,9,7.0,4
32611384,43281469,No,en,en,14,42,28.0,28,1,2,1.5,1
32611627,36475966,No,ru,it,142,167,154.5,25,8,10,9.0,2
32614481,34550365,No,ro,ro,35,109,72.0,74,3,4,3.5,1
32611619,31521959,No,ru,pl,138,136,137.0,2,7,6,6.5,1
32612023,44392358,No,ru,ru,106,119,112.5,13,5,8,6.5,3
32611605,33262778,No,pt,de,143,126,134.5,17,3,8,5.5,5
32601865,32587135,Yes,nl,hr,152,114,133.0,38,8,5,6.5,3
32610215,32634364,Yes,hr,hr,164,161,162.5,3,14,8,11.0,6
32609904,32664950,Yes,ru,pt,99,150,124.5,51,3,3,3.0,0
32609795,32550568,Yes,ru,ru,91,135,113.0,44,3,4,3.5,1
32618783,26447083,No,en,pl,31,4,17.5,27,2,1,1.5,1
32611597,38388786,No,pt,it,159,148,153.5,11,5,6,5.5,1
32610642,48321657,No,el,el,112,110,111.0,2,4,1,2.5,3
32638717,28296255,No,pt,it,143,147,145.0,4,3,5,4.0,2
32610217,36922981,Yes,fr,fr,155,185,170.0,30,6,8,7.0,2
32618588,18338393,No,en,en,141,143,142.0,2,5,1,3.0,4
32638552,33248083,Yes,pt,pt,165,128,146.5,37,2,5,3.5,3
32611641,38070014,No,en,el,165,172,168.5,7,2,5,3.5,3
32612198,32327227,Yes,ru,ru,88,64,76.0,24,3,3,3.0,0
32611337,33915760,No,pt,fr,162,171,166.5,9,9,7,8.0,2
32610607,48667596,Yes,en,en,180,170,175.0,10,15,6,10.5,9
32609806,32618547,Yes,en,en,173,170,171.5,3,5,8,6.5,3
32612194,36769991,No,hr,hr,152,139,145.5,13,3,7,5.0,4
32616729,32614017,Yes,it,it,138,137,137.5,1,5,5,5.0,0
32613064,32614017,Yes,it,it,138,137,137.5,1,5,5,5.0,0
32613058,32612185,Yes,it,it,136,136,136.0,0,5,5,5.0,0
32613060,32616729,Yes,it,it,136,138,137.0,2,5,5,5.0,0
32613066,32614017,Yes,it,it,136,137,136.5,1,5,5,5.0,0
32612185,36572821,Yes,it,it,136,149,142.5,13,5,6,5.5,1
32612186,32613404,Yes,it,it,138,137,137.5,1,5,5,5.0,0
32611403,40656331,No,en,en,18,94,56.0,76,1,2,1.5,1
32613841,32611621,Yes,it,it,136,136,136.0,0,5,5,5.0,0
32611621,36574301,Yes,it,it,136,150,143.0,14,5,6,5.5,1
32611624,32613064,Yes,it,it,136,138,137.0,2,5,5,5.0,0
32611625,32613549,Yes,it,it,140,137,138.5,3,5,5,5.0,0
32611781,40405597,No,it,el,19,57,38.0,38,1,2,1.5,1
32621641,32612183,Yes,it,it,138,137,137.5,1,5,5,5.0,0
32610394,12310442,No,en,en,172,57,114.5,115,5,3,4.0,2
40856754,40512441,No,en,en,173,130,151.5,43,8,6,7.0,2
32610393,43355425,No,ru,it,144,147,145.5,3,5,5,5.0,0
32638712,42103158,No,pt,es,155,163,159.0,8,4,3,3.5,1
32610634,40515429,No,ro,fr,157,167,162.0,10,5,6,5.5,1
32611784,28409653,Yes,ru,ru,136,141,138.5,5,4,5,4.5,1
32614480,30874177,No,ro,ro,57,48,52.5,9,1,1,1.0,0
32612480,46032402,No,el,el,158,155,156.5,3,10,8,9.0,2
32610378,47683759,No,sk,it,114,146,130.0,32,8,8,8.0,0
32611303,33390427,No,ro,ro,23,23,23.0,0,2,2,2.0,0
32638702,33535209,No,pt,pt,161,129,145.0,32,3,4,3.5,1
32611793,44649173,No,bg,bg,162,174,168.0,12,5,15,10.0,10
32610629,36164345,No,en,en,179,166,172.5,13,4,4,4.0,0
32613059,32611782,Yes,it,it,156,156,156.0,0,8,8,8.0,0
32613063,32688674,Yes,it,it,92,150,121.0,58,5,8,6.5,3
32613065,32613059,Yes,it,it,156,156,156.0,0,8,8,8.0,0
32613370,32613986,Yes,it,it,158,162,160.0,4,7,8,7.5,1
32617077,32612421,Yes,it,it,162,162,162.0,0,8,8,8.0,0
32610646,32611779,Yes,it,it,150,156,153.0,6,6,8,7.0,2
32612423,32794959,Yes,it,es,92,181,136.5,89,5,8,6.5,3
32614020,32613986,Yes,it,it,156,162,159.0,6,8,8,8.0,0
32611779,32557261,Yes,it,it,156,162,159.0,6,8,8,8.0,0
32611782,32556855,Yes,it,it,156,157,156.5,1,8,8,8.0,0
32611783,32554326,Yes,it,it,158,157,157.5,1,7,8,7.5,1
32621854,32611776,Yes,it,it,162,162,162.0,0,8,8,8.0,0
32610196,35575232,Yes,ro,ro,170,137,153.5,33,8,3,5.5,5
32611272,32612468,Yes,en,el,148,136,142.0,12,2,5,3.5,3
32611275,33291582,No,en,ru,161,138,149.5,23,6,8,7.0,2
32609845,32603937,Yes,en,en,169,169,169.0,0,5,5,5.0,0
40856753,32593089,Yes,en,sk,163,153,158.0,10,6,9,7.5,3
32638692,35465579,No,pt,pt,46,46,46.0,0,3,3,3.0,0
32657246,35692462,Yes,fr,fr,32,169,100.5,137,1,5,3.0,4
32611600,30247482,Yes,en,en,188,166,177.0,22,10,7,8.5,3
40856752,31859176,Yes,en,pt,177,262,219.5,85,12,11,11.5,1
32612396,32614092,Yes,en,en,119,174,146.5,55,3,4,3.5,1
32611765,32580599,Yes,pt,pt,160,165,162.5,5,9,12,10.5,3
32615166,29587829,No,pt,es,155,170,162.5,15,8,4,6.0,4
32638691,32584931,Yes,pt,en,148,149,148.5,1,5,7,6.0,2
32623483,42156205,No,en,es,156,159,157.5,3,7,4,5.5,3
32612394,32623483,Yes,en,en,155,156,155.5,1,7,7,7.0,0
32611982,32567104,Yes,pt,pt,147,160,153.5,13,8,9,8.5,1
32615128,49413735,Yes,nl,ru,153,130,141.5,23,8,9,8.5,1
32622577,44780307,No,en,ru,72,133,102.5,61,2,8,5.0,6
32610640,41244075,Yes,pl,pl,149,125,137.0,24,10,4,7.0,6
32611977,36367956,No,bg,ro,146,142,144.0,4,7,7,7.0,0
32611976,32611830,Yes,ru,ru,94,105,99.5,11,5,5,5.0,0
32611806,34593087,No,pt,it,166,137,151.5,29,8,4,6.0,4
32611301,28197842,No,en,en,149,162,155.5,13,6,6,6.0,0
32611616,33063874,Yes,en,ru,158,120,139.0,38,1,4,2.5,3
32611763,42080382,No,en,en,168,161,164.5,7,6,7,6.5,1
32612015,32812439,Yes,en,en,142,161,151.5,19,7,1,4.0,6
32654374,32606022,Yes,ru,ru,139,120,129.5,19,7,3,5.0,4
32641814,24800598,No,cs,fr,157,19,88.0,138,9,2,5.5,7
32612227,32835146,Yes,pt,pt,158,458,308.0,300,8,16,12.0,8
32619688,32612227,Yes,pt,pt,193,158,175.5,35,9,8,8.5,1
32620014,31062108,No,pt,pt,50,42,46.0,8,2,2,2.0,0
32610211,32610653,Yes,ru,ru,121,121,121.0,0,4,4,4.0,0
32610190,37538212,No,ru,ru,121,106,113.5,15,4,3,3.5,1
32610193,37493621,No,ru,ru,121,123,122.0,2,4,6,5.0,2
32610197,37493621,Yes,ru,ru,121,123,122.0,2,4,6,5.0,2
32610200,32614191,Yes,ru,ru,121,109,115.0,12,4,4,4.0,0
32610390,32606022,Yes,ru,ru,121,120,120.5,1,4,3,3.5,1
32610391,40733008,Yes,ru,ru,121,125,123.0,4,4,6,5.0,2
32610653,32613037,Yes,ru,ru,121,125,123.0,4,4,5,4.5,1
32612020,20713119,No,ru,de,134,30,82.0,104,6,2,4.0,4
32611402,32626080,Yes,en,en,22,167,94.5,145,2,5,3.5,3
32611602,25445647,No,en,en,168,58,113.0,110,7,2,4.5,5
32611820,24800598,No,cs,fr,157,19,88.0,138,9,2,5.5,7
32623999,48709948,No,hr,de,153,92,122.5,61,10,5,7.5,5
32611282,34067932,Yes,it,it,65,145,105.0,80,4,6,5.0,2
40856751,32273759,Yes,en,pt,166,160,163.0,6,5,4,4.5,1
32611610,27322533,No,en,en,141,135,138.0,6,6,6,6.0,0
32611771,27653747,No,en,en,153,164,158.5,11,7,7,7.0,0
32597311,40874935,No,ro,fr,158,47,102.5,111,9,3,6.0,6
32619607,14298529,No,pt,ro,10,18,14.0,8,1,1,1.0,0
32611960,26959945,No,en,en,170,175,172.5,5,7,2,4.5,5
32611966,39461732,No,en,pt,131,36,83.5,95,3,2,2.5,1
32613008,28804637,No,en,fr,156,177,166.5,21,7,8,7.5,1
32612158,32293667,No,en,en,19,19,19.0,0,3,3,3.0,0
32612244,31579178,Yes,en,en,142,143,142.5,1,4,6,5.0,2
32612400,46924403,No,en,en,151,157,154.0,6,7,6,6.5,1
32596221,34741888,No,ro,bg,509,125,317.0,384,28,6,17.0,22
32616463,49591315,No,ro,ro,92,146,119.0,54,4,12,8.0,8
32612481,15121327,No,ro,ro,144,68,106.0,76,7,1,4.0,6
32634772,35957390,No,fr,es,174,170,172.0,4,9,6,7.5,3
32610201,33512233,No,pt,pt,168,162,165.0,6,7,8,7.5,1
32612406,32511262,Yes,bg,bg,138,133,135.5,5,8,10,9.0,2
32610165,46187526,No,ru,ru,109,93,101.0,16,3,2,2.5,1
32614751,31552772,Yes,ro,de,136,143,139.5,7,5,4,4.5,1
32611268,49147452,No,en,de,157,137,147.0,20,6,6,6.0,0
32613004,46247975,No,en,en,162,150,156.0,12,5,1,3.0,4
32612168,39190297,No,pt,pt,165,159,162.0,6,10,11,10.5,1
32611280,34835004,No,es,es,169,181,175.0,12,12,10,11.0,2
32608128,32627864,No,ro,ro,167,175,171.0,8,5,8,6.5,3
32611999,32665412,Yes,cs,hr,129,151,140.0,22,5,6,5.5,1
32649715,40631383,No,pt,it,159,151,155.0,8,3,8,5.5,5
32611830,37987520,No,ru,ru,105,96,100.5,9,5,6,5.5,1
32612006,32695945,Yes,ru,ru,135,94,114.5,41,2,1,1.5,1
32613547,30290622,Yes,ru,ru,138,84,111.0,54,9,5,7.0,4
32613772,7756893,No,en,ro,162,52,107.0,110,9,5,7.0,4
32651717,35529906,No,pt,pt,46,46,46.0,0,3,3,3.0,0
32619522,50330145,No,en,ro,20,12,16.0,8,1,1,1.0,0
32610202,44835226,No,pt,pt,169,166,167.5,3,8,11,9.5,3
32610654,32587448,Yes,en,es,172,156,164.0,16,9,5,7.0,4
32614187,32089978,No,es,it,103,156,129.5,53,5,7,6.0,2
32596728,34751126,No,ro,ro,151,150,150.5,1,7,3,5.0,4
32652074,38425183,No,pt,pt,148,151,149.5,3,3,3,3.0,0
32611804,33036276,Yes,pt,pt,146,153,149.5,7,6,6,6.0,0
32611791,37181617,No,en,ru,175,146,160.5,29,7,7,7.0,0
32611361,49462327,Yes,en,ro,23,500,261.5,477,1,18,9.5,17
32610216,32616645,Yes,ru,ru,129,133,131.0,4,5,4,4.5,1
32611974,33685980,No,ru,hr,143,148,145.5,5,6,12,9.0,6
32612452,32591822,Yes,en,es,168,163,165.5,5,6,7,6.5,1
32612204,47451760,No,es,it,140,172,156.0,32,8,9,8.5,1
32619606,19650491,No,pt,ro,11,8,9.5,3,1,2,1.5,1
32610110,41051051,No,ru,ru,95,167,131.0,72,3,8,5.5,5
32611807,32839578,Yes,pt,cs,150,133,141.5,17,4,5,4.5,1
32613982,28355631,No,en,en,166,152,159.0,14,6,6,6.0,0
32611285,27590197,No,es,it,172,150,161.0,22,5,8,6.5,3
32634190,31629810,Yes,en,en,42,159,100.5,117,1,5,3.0,4
32610619,19446979,No,en,en,87,121,104.0,34,6,5,5.5,1
32611261,32451542,No,en,en,172,175,173.5,3,11,11,11.0,0
32597788,20162377,Yes,ro,ro,172,100,136.0,72,5,4,4.5,1
32611273,35032222,No,en,en,165,160,162.5,5,10,3,6.5,7
32613541,32646277,Yes,en,el,24,144,84.0,120,2,5,3.5,3
32619783,32614736,Yes,pt,pt,406,166,286.0,240,11,7,9.0,4
32612162,49653785,No,ru,hr,133,144,138.5,11,9,6,7.5,3
32612432,28324819,Yes,ru,ru,122,135,128.5,13,5,6,5.5,1
32611837,32204123,Yes,pt,pt,165,151,158.0,14,4,5,4.5,1
32622518,38491703,No,hr,hr,73,81,77.0,8,2,6,4.0,4
32622576,34627730,Yes,en,en,92,164,128.0,72,2,9,5.5,7
32652360,32098209,Yes,pt,ru,157,139,148.0,18,3,7,5.0,4
32616366,32614217,Yes,it,it,164,159,161.5,5,8,8,8.0,0
32613027,32620605,Yes,it,it,164,151,157.5,13,8,8,8.0,0
32613369,32613373,Yes,it,it,159,164,161.5,5,8,8,8.0,0
32613371,32627257,Yes,it,it,159,151,155.0,8,8,8,8.0,0
32613373,32614217,Yes,it,it,164,159,161.5,5,8,8,8.0,0
32613374,32613367,Yes,it,it,159,164,161.5,5,8,8,8.0,0
32617076,32611969,Yes,it,it,164,164,164.0,0,8,8,8.0,0
32611267,32534009,Yes,it,it,156,174,165.0,18,7,11,9.0,4
32611970,32612422,Yes,it,it,159,159,159.0,0,8,8,8.0,0
32611972,32731265,No,en,en,23,23,23.0,0,1,1,1.0,0
32611973,32613369,Yes,it,it,161,159,160.0,2,8,8,8.0,0
32612161,32627257,Yes,it,it,159,151,155.0,8,8,8,8.0,0
32612422,32617076,Yes,it,it,159,164,161.5,5,8,8,8.0,0
32614217,32613801,Yes,it,it,159,164,161.5,5,8,8,8.0,0
32622045,32611970,Yes,it,it,164,159,161.5,5,8,8,8.0,0
32611292,38443672,No,en,en,153,169,161.0,16,3,4,3.5,1
32612440,29975322,No,pt,pt,149,146,147.5,3,3,7,5.0,4
32611313,41503536,No,pl,hu,136,143,139.5,7,5,10,7.5,5
32623806,32560232,Yes,hr,hr,137,73,105.0,64,2,2,2.0,0
32610386,33868235,Yes,de,hu,108,128,118.0,20,7,3,5.0,4
32612485,32669659,Yes,de,de,106,120,113.0,14,6,4,5.0,2
32613320,26691888,No,hr,it,129,161,145.0,32,6,8,7.0,2
32612188,32606301,Yes,el,hr,148,150,149.0,2,6,8,7.0,2
32610644,26558944,No,ro,ro,145,160,152.5,15,5,8,6.5,3
32611798,39940166,No,en,es,154,182,168.0,28,3,11,7.0,8
32692301,44739367,No,ro,it,152,142,147.0,10,4,4,4.0,0
32611318,32042330,Yes,el,el,152,150,151.0,2,2,6,4.0,4
32613580,49204807,No,en,en,151,165,158.0,14,6,8,7.0,2
32622089,32676962,Yes,en,ro,170,152,161.0,18,2,7,4.5,5
32610067,45184509,No,ru,ru,100,98,99.0,2,3,3,3.0,0
32611988,32819611,No,en,sk,160,149,154.5,11,8,9,8.5,1
32611805,8523672,No,en,ro,171,52,111.5,119,8,3,5.5,5
32615241,17901888,No,en,en,27,60,43.5,33,1,3,2.0,2
32611768,32681294,Yes,pt,ro,157,61,109.0,96,5,2,3.5,3
32612004,33411698,No,en,en,173,154,163.5,19,2,2,2.0,0
32619506,32626864,Yes,nl,en,44,162,103.0,118,4,7,5.5,3
32611310,32759716,No,nl,ro,114,162,138.0,48,6,7,6.5,1
32612206,29090292,No,en,en,184,181,182.5,3,4,4,4.0,0
32611990,38670197,No,pt,pt,155,83,119.0,72,4,3,3.5,1
32627400,32630569,Yes,de,ru,145,69,107.0,76,6,4,5.0,2
