YES WORD COUNT DIFFERENCES
==========================

PAIR WITH MINIMUM WORD-COUNT DIFFERENCE
---------------------------------------
id1: 32610155 | id2: 36431405 | word_count1: 137 | word_count2: 137 | word_count_difference: 0

PAIR WITH MAXIMUM WORD-COUNT DIFFERENCE
---------------------------------------
id1: 32729551 | id2: 31693759 | word_count1: 11066 | word_count2: 156 | word_count_difference: 10910

ARTICLE WITH THE FEWEST WORDS
-----------------------------
id: 34102405 | word_count: 2

ARTICLE WITH THE MOST WORDS
---------------------------
id: 32729551 | word_count: 11066

WORD-DIFFERENCE DISTRIBUTION
----------------------------
word_difference: 0 | pair_count: 3072 | percentage: 8.75%
word_difference: 589 | pair_count: 1 | percentage: 0.0%
word_difference: 592 | pair_count: 1 | percentage: 0.0%
word_difference: 593 | pair_count: 1 | percentage: 0.0%
word_difference: 595 | pair_count: 1 | percentage: 0.0%
word_difference: 598 | pair_count: 1 | percentage: 0.0%
word_difference: 601 | pair_count: 1 | percentage: 0.0%
word_difference: 602 | pair_count: 2 | percentage: 0.01%
word_difference: 604 | pair_count: 2 | percentage: 0.01%
word_difference: 605 | pair_count: 1 | percentage: 0.0%
word_difference: 608 | pair_count: 2 | percentage: 0.01%
word_difference: 613 | pair_count: 1 | percentage: 0.0%
word_difference: 615 | pair_count: 1 | percentage: 0.0%
word_difference: 618 | pair_count: 2 | percentage: 0.01%
word_difference: 619 | pair_count: 1 | percentage: 0.0%
word_difference: 624 | pair_count: 1 | percentage: 0.0%
word_difference: 625 | pair_count: 2 | percentage: 0.01%
word_difference: 626 | pair_count: 1 | percentage: 0.0%
word_difference: 627 | pair_count: 1 | percentage: 0.0%
word_difference: 630 | pair_count: 1 | percentage: 0.0%
word_difference: 633 | pair_count: 1 | percentage: 0.0%
word_difference: 634 | pair_count: 1 | percentage: 0.0%
word_difference: 639 | pair_count: 1 | percentage: 0.0%
word_difference: 644 | pair_count: 2 | percentage: 0.01%
word_difference: 650 | pair_count: 1 | percentage: 0.0%
word_difference: 651 | pair_count: 1 | percentage: 0.0%
word_difference: 652 | pair_count: 1 | percentage: 0.0%
word_difference: 658 | pair_count: 1 | percentage: 0.0%
word_difference: 660 | pair_count: 2 | percentage: 0.01%
word_difference: 667 | pair_count: 1 | percentage: 0.0%
word_difference: 669 | pair_count: 2 | percentage: 0.01%
word_difference: 671 | pair_count: 1 | percentage: 0.0%
word_difference: 672 | pair_count: 1 | percentage: 0.0%
word_difference: 675 | pair_count: 1 | percentage: 0.0%
word_difference: 678 | pair_count: 1 | percentage: 0.0%
word_difference: 683 | pair_count: 1 | percentage: 0.0%
word_difference: 687 | pair_count: 1 | percentage: 0.0%
word_difference: 694 | pair_count: 1 | percentage: 0.0%
word_difference: 695 | pair_count: 1 | percentage: 0.0%
word_difference: 697 | pair_count: 1 | percentage: 0.0%
word_difference: 698 | pair_count: 1 | percentage: 0.0%
word_difference: 700 | pair_count: 1 | percentage: 0.0%
word_difference: 701 | pair_count: 3 | percentage: 0.01%
word_difference: 702 | pair_count: 1 | percentage: 0.0%
word_difference: 705 | pair_count: 1 | percentage: 0.0%
word_difference: 706 | pair_count: 2 | percentage: 0.01%
word_difference: 716 | pair_count: 1 | percentage: 0.0%
word_difference: 718 | pair_count: 2 | percentage: 0.01%
word_difference: 727 | pair_count: 1 | percentage: 0.0%
word_difference: 730 | pair_count: 1 | percentage: 0.0%
word_difference: 731 | pair_count: 1 | percentage: 0.0%
word_difference: 736 | pair_count: 1 | percentage: 0.0%
word_difference: 738 | pair_count: 1 | percentage: 0.0%
word_difference: 740 | pair_count: 1 | percentage: 0.0%
word_difference: 743 | pair_count: 1 | percentage: 0.0%
word_difference: 745 | pair_count: 1 | percentage: 0.0%
word_difference: 746 | pair_count: 1 | percentage: 0.0%
word_difference: 751 | pair_count: 1 | percentage: 0.0%
word_difference: 759 | pair_count: 1 | percentage: 0.0%
word_difference: 765 | pair_count: 1 | percentage: 0.0%
word_difference: 769 | pair_count: 1 | percentage: 0.0%
word_difference: 770 | pair_count: 1 | percentage: 0.0%
word_difference: 771 | pair_count: 1 | percentage: 0.0%
word_difference: 773 | pair_count: 1 | percentage: 0.0%
word_difference: 778 | pair_count: 1 | percentage: 0.0%
word_difference: 780 | pair_count: 1 | percentage: 0.0%
word_difference: 784 | pair_count: 2 | percentage: 0.01%
word_difference: 786 | pair_count: 1 | percentage: 0.0%
word_difference: 796 | pair_count: 1 | percentage: 0.0%
word_difference: 799 | pair_count: 1 | percentage: 0.0%
word_difference: 800 | pair_count: 1 | percentage: 0.0%
word_difference: 802 | pair_count: 1 | percentage: 0.0%
word_difference: 812 | pair_count: 1 | percentage: 0.0%
word_difference: 816 | pair_count: 1 | percentage: 0.0%
word_difference: 824 | pair_count: 1 | percentage: 0.0%
word_difference: 834 | pair_count: 1 | percentage: 0.0%
word_difference: 846 | pair_count: 1 | percentage: 0.0%
word_difference: 856 | pair_count: 1 | percentage: 0.0%
word_difference: 859 | pair_count: 1 | percentage: 0.0%
word_difference: 862 | pair_count: 2 | percentage: 0.01%
word_difference: 863 | pair_count: 2 | percentage: 0.01%
word_difference: 864 | pair_count: 1 | percentage: 0.0%
word_difference: 866 | pair_count: 1 | percentage: 0.0%
word_difference: 867 | pair_count: 1 | percentage: 0.0%
word_difference: 868 | pair_count: 1 | percentage: 0.0%
word_difference: 873 | pair_count: 1 | percentage: 0.0%
word_difference: 886 | pair_count: 1 | percentage: 0.0%
word_difference: 890 | pair_count: 2 | percentage: 0.01%
word_difference: 896 | pair_count: 1 | percentage: 0.0%
word_difference: 897 | pair_count: 1 | percentage: 0.0%
word_difference: 899 | pair_count: 1 | percentage: 0.0%
word_difference: 900 | pair_count: 1 | percentage: 0.0%
word_difference: 915 | pair_count: 1 | percentage: 0.0%
word_difference: 916 | pair_count: 1 | percentage: 0.0%
word_difference: 921 | pair_count: 1 | percentage: 0.0%
word_difference: 922 | pair_count: 1 | percentage: 0.0%
word_difference: 924 | pair_count: 1 | percentage: 0.0%
word_difference: 942 | pair_count: 1 | percentage: 0.0%
word_difference: 952 | pair_count: 1 | percentage: 0.0%
word_difference: 955 | pair_count: 1 | percentage: 0.0%
word_difference: 961 | pair_count: 2 | percentage: 0.01%
word_difference: 978 | pair_count: 2 | percentage: 0.01%
word_difference: 982 | pair_count: 1 | percentage: 0.0%
word_difference: 984 | pair_count: 1 | percentage: 0.0%
word_difference: 988 | pair_count: 1 | percentage: 0.0%
word_difference: 989 | pair_count: 1 | percentage: 0.0%
word_difference: 990 | pair_count: 1 | percentage: 0.0%
word_difference: 1024 | pair_count: 1 | percentage: 0.0%
word_difference: 1026 | pair_count: 1 | percentage: 0.0%
word_difference: 1035 | pair_count: 1 | percentage: 0.0%
word_difference: 1036 | pair_count: 1 | percentage: 0.0%
word_difference: 1048 | pair_count: 2 | percentage: 0.01%
word_difference: 1054 | pair_count: 2 | percentage: 0.01%
word_difference: 1066 | pair_count: 1 | percentage: 0.0%
word_difference: 1068 | pair_count: 1 | percentage: 0.0%
word_difference: 1071 | pair_count: 1 | percentage: 0.0%
word_difference: 1092 | pair_count: 1 | percentage: 0.0%
word_difference: 1097 | pair_count: 1 | percentage: 0.0%
word_difference: 1098 | pair_count: 1 | percentage: 0.0%
word_difference: 1100 | pair_count: 1 | percentage: 0.0%
word_difference: 1103 | pair_count: 1 | percentage: 0.0%
word_difference: 1111 | pair_count: 1 | percentage: 0.0%
word_difference: 1113 | pair_count: 1 | percentage: 0.0%
word_difference: 1114 | pair_count: 1 | percentage: 0.0%
word_difference: 1116 | pair_count: 1 | percentage: 0.0%
word_difference: 1158 | pair_count: 1 | percentage: 0.0%
word_difference: 1170 | pair_count: 1 | percentage: 0.0%
word_difference: 1171 | pair_count: 1 | percentage: 0.0%
word_difference: 1172 | pair_count: 1 | percentage: 0.0%
word_difference: 1176 | pair_count: 1 | percentage: 0.0%
word_difference: 1178 | pair_count: 1 | percentage: 0.0%
word_difference: 1184 | pair_count: 1 | percentage: 0.0%
word_difference: 1189 | pair_count: 1 | percentage: 0.0%
word_difference: 1195 | pair_count: 1 | percentage: 0.0%
word_difference: 1196 | pair_count: 1 | percentage: 0.0%
word_difference: 1202 | pair_count: 1 | percentage: 0.0%
word_difference: 1209 | pair_count: 1 | percentage: 0.0%
word_difference: 1224 | pair_count: 1 | percentage: 0.0%
word_difference: 1227 | pair_count: 2 | percentage: 0.01%
word_difference: 1242 | pair_count: 1 | percentage: 0.0%
word_difference: 1246 | pair_count: 1 | percentage: 0.0%
word_difference: 1255 | pair_count: 1 | percentage: 0.0%
word_difference: 1270 | pair_count: 1 | percentage: 0.0%
word_difference: 1281 | pair_count: 1 | percentage: 0.0%
word_difference: 1291 | pair_count: 1 | percentage: 0.0%
word_difference: 1295 | pair_count: 1 | percentage: 0.0%
word_difference: 1310 | pair_count: 1 | percentage: 0.0%
word_difference: 1321 | pair_count: 1 | percentage: 0.0%
word_difference: 1342 | pair_count: 1 | percentage: 0.0%
word_difference: 1365 | pair_count: 1 | percentage: 0.0%
word_difference: 1412 | pair_count: 1 | percentage: 0.0%
word_difference: 1437 | pair_count: 1 | percentage: 0.0%
word_difference: 1439 | pair_count: 1 | percentage: 0.0%
word_difference: 1446 | pair_count: 1 | percentage: 0.0%
word_difference: 1449 | pair_count: 1 | percentage: 0.0%
word_difference: 1452 | pair_count: 1 | percentage: 0.0%
word_difference: 1458 | pair_count: 1 | percentage: 0.0%
word_difference: 1487 | pair_count: 1 | percentage: 0.0%
word_difference: 1536 | pair_count: 1 | percentage: 0.0%
word_difference: 1573 | pair_count: 1 | percentage: 0.0%
word_difference: 1608 | pair_count: 1 | percentage: 0.0%
word_difference: 1613 | pair_count: 1 | percentage: 0.0%
word_difference: 1618 | pair_count: 1 | percentage: 0.0%
word_difference: 1630 | pair_count: 2 | percentage: 0.01%
word_difference: 1706 | pair_count: 1 | percentage: 0.0%
word_difference: 1714 | pair_count: 1 | percentage: 0.0%
word_difference: 1715 | pair_count: 1 | percentage: 0.0%
word_difference: 1743 | pair_count: 2 | percentage: 0.01%
word_difference: 1752 | pair_count: 1 | percentage: 0.0%
word_difference: 1770 | pair_count: 1 | percentage: 0.0%
word_difference: 1872 | pair_count: 1 | percentage: 0.0%
word_difference: 1892 | pair_count: 1 | percentage: 0.0%
word_difference: 1896 | pair_count: 1 | percentage: 0.0%
word_difference: 1910 | pair_count: 1 | percentage: 0.0%
word_difference: 2043 | pair_count: 1 | percentage: 0.0%
word_difference: 2049 | pair_count: 1 | percentage: 0.0%
word_difference: 2129 | pair_count: 1 | percentage: 0.0%
word_difference: 2160 | pair_count: 1 | percentage: 0.0%
word_difference: 2225 | pair_count: 1 | percentage: 0.0%
word_difference: 2484 | pair_count: 1 | percentage: 0.0%
word_difference: 2565 | pair_count: 1 | percentage: 0.0%
word_difference: 2584 | pair_count: 1 | percentage: 0.0%
word_difference: 3563 | pair_count: 1 | percentage: 0.0%
word_difference: 10910 | pair_count: 1 | percentage: 0.0%

ALL PAIRS
---------
id1: 32626496 | id2: 32541149 | word_count1: 159 | word_count2: 179 | word_count_difference: 20
id1: 32662902 | id2: 37673101 | word_count1: 165 | word_count2: 167 | word_count_difference: 2
id1: 32663828 | id2: 44517868 | word_count1: 169 | word_count2: 156 | word_count_difference: 13
id1: 32595156 | id2: 32606260 | word_count1: 135 | word_count2: 134 | word_count_difference: 1
id1: 32721945 | id2: 29714267 | word_count1: 137 | word_count2: 157 | word_count_difference: 20
id1: 32698374 | id2: 31273295 | word_count1: 160 | word_count2: 154 | word_count_difference: 6
id1: 32707099 | id2: 29696560 | word_count1: 171 | word_count2: 167 | word_count_difference: 4
id1: 32612165 | id2: 33059317 | word_count1: 130 | word_count2: 137 | word_count_difference: 7
id1: 32619442 | id2: 31573877 | word_count1: 56 | word_count2: 46 | word_count_difference: 10
id1: 32609009 | id2: 35092869 | word_count1: 128 | word_count2: 97 | word_count_difference: 31
id1: 32610148 | id2: 29138671 | word_count1: 83 | word_count2: 142 | word_count_difference: 59
id1: 32610155 | id2: 36431405 | word_count1: 137 | word_count2: 137 | word_count_difference: 0
id1: 32610183 | id2: 21957302 | word_count1: 110 | word_count2: 99 | word_count_difference: 11
id1: 32610185 | id2: 22715614 | word_count1: 110 | word_count2: 65 | word_count_difference: 45
id1: 32610346 | id2: 29105329 | word_count1: 138 | word_count2: 137 | word_count_difference: 1
id1: 32609854 | id2: 27150395 | word_count1: 166 | word_count2: 172 | word_count_difference: 6
id1: 32609885 | id2: 35655260 | word_count1: 123 | word_count2: 122 | word_count_difference: 1
id1: 32609894 | id2: 29392830 | word_count1: 141 | word_count2: 167 | word_count_difference: 26
id1: 32613777 | id2: 31549977 | word_count1: 25 | word_count2: 155 | word_count_difference: 130
id1: 32623111 | id2: 32701349 | word_count1: 22 | word_count2: 1765 | word_count_difference: 1743
id1: 33014249 | id2: 23480312 | word_count1: 174 | word_count2: 119 | word_count_difference: 55
id1: 33036807 | id2: 49104105 | word_count1: 22 | word_count2: 147 | word_count_difference: 125
id1: 33991741 | id2: 30091766 | word_count1: 164 | word_count2: 157 | word_count_difference: 7
id1: 34828926 | id2: 43222773 | word_count1: 149 | word_count2: 104 | word_count_difference: 45
id1: 34921956 | id2: 30909530 | word_count1: 134 | word_count2: 145 | word_count_difference: 11
id1: 35616538 | id2: 37382623 | word_count1: 168 | word_count2: 165 | word_count_difference: 3
id1: 32610132 | id2: 32867625 | word_count1: 161 | word_count2: 157 | word_count_difference: 4
id1: 32608250 | id2: 32517822 | word_count1: 158 | word_count2: 157 | word_count_difference: 1
id1: 32612222 | id2: 39046094 | word_count1: 161 | word_count2: 137 | word_count_difference: 24
id1: 32633268 | id2: 32706057 | word_count1: 96 | word_count2: 163 | word_count_difference: 67
id1: 32611587 | id2: 47289801 | word_count1: 89 | word_count2: 86 | word_count_difference: 3
id1: 32610372 | id2: 32406459 | word_count1: 156 | word_count2: 160 | word_count_difference: 4
id1: 32608267 | id2: 32542390 | word_count1: 164 | word_count2: 178 | word_count_difference: 14
id1: 32611980 | id2: 32628028 | word_count1: 150 | word_count2: 159 | word_count_difference: 9
id1: 32611590 | id2: 32665483 | word_count1: 127 | word_count2: 162 | word_count_difference: 35
id1: 32614700 | id2: 34354940 | word_count1: 140 | word_count2: 144 | word_count_difference: 4
id1: 32611339 | id2: 49415396 | word_count1: 21 | word_count2: 131 | word_count_difference: 110
id1: 32614727 | id2: 38406912 | word_count1: 120 | word_count2: 129 | word_count_difference: 9
id1: 32609855 | id2: 40110980 | word_count1: 154 | word_count2: 154 | word_count_difference: 0
id1: 32611362 | id2: 29947543 | word_count1: 31 | word_count2: 153 | word_count_difference: 122
id1: 32608266 | id2: 32495726 | word_count1: 178 | word_count2: 166 | word_count_difference: 12
id1: 32610160 | id2: 32966902 | word_count1: 131 | word_count2: 152 | word_count_difference: 21
id1: 32608231 | id2: 32512083 | word_count1: 109 | word_count2: 131 | word_count_difference: 22
id1: 32638579 | id2: 32691068 | word_count1: 167 | word_count2: 45 | word_count_difference: 122
id1: 32608209 | id2: 27596631 | word_count1: 110 | word_count2: 56 | word_count_difference: 54
id1: 32610133 | id2: 41385920 | word_count1: 157 | word_count2: 144 | word_count_difference: 13
id1: 32610574 | id2: 32523425 | word_count1: 157 | word_count2: 161 | word_count_difference: 4
id1: 32611258 | id2: 45752673 | word_count1: 153 | word_count2: 77 | word_count_difference: 76
id1: 32616331 | id2: 25952318 | word_count1: 148 | word_count2: 153 | word_count_difference: 5
id1: 32611405 | id2: 32289328 | word_count1: 23 | word_count2: 159 | word_count_difference: 136
id1: 32619528 | id2: 25119468 | word_count1: 137 | word_count2: 137 | word_count_difference: 0
id1: 32608206 | id2: 39284405 | word_count1: 167 | word_count2: 169 | word_count_difference: 2
id1: 32619526 | id2: 32675050 | word_count1: 40 | word_count2: 137 | word_count_difference: 97
id1: 32609819 | id2: 39205191 | word_count1: 158 | word_count2: 168 | word_count_difference: 10
id1: 32611312 | id2: 32634713 | word_count1: 171 | word_count2: 141 | word_count_difference: 30
id1: 32615103 | id2: 32222081 | word_count1: 174 | word_count2: 164 | word_count_difference: 10
id1: 32613554 | id2: 32696730 | word_count1: 124 | word_count2: 131 | word_count_difference: 7
id1: 32613998 | id2: 32611832 | word_count1: 116 | word_count2: 86 | word_count_difference: 30
id1: 32608235 | id2: 32606752 | word_count1: 88 | word_count2: 86 | word_count_difference: 2
id1: 32608982 | id2: 32608153 | word_count1: 178 | word_count2: 178 | word_count_difference: 0
id1: 32608981 | id2: 30984714 | word_count1: 127 | word_count2: 123 | word_count_difference: 4
id1: 32609789 | id2: 32609769 | word_count1: 150 | word_count2: 150 | word_count_difference: 0
id1: 32610199 | id2: 32554842 | word_count1: 141 | word_count2: 151 | word_count_difference: 10
id1: 32622506 | id2: 32242270 | word_count1: 166 | word_count2: 171 | word_count_difference: 5
id1: 32611286 | id2: 32857360 | word_count1: 166 | word_count2: 306 | word_count_difference: 140
id1: 32609069 | id2: 35727313 | word_count1: 176 | word_count2: 145 | word_count_difference: 31
id1: 32611270 | id2: 32595173 | word_count1: 153 | word_count2: 157 | word_count_difference: 4
id1: 32610622 | id2: 33255437 | word_count1: 149 | word_count2: 133 | word_count_difference: 16
id1: 32620015 | id2: 49991531 | word_count1: 43 | word_count2: 170 | word_count_difference: 127
id1: 32608956 | id2: 12049833 | word_count1: 166 | word_count2: 220 | word_count_difference: 54
id1: 32611606 | id2: 32608956 | word_count1: 166 | word_count2: 166 | word_count_difference: 0
id1: 32622454 | id2: 32650395 | word_count1: 123 | word_count2: 123 | word_count_difference: 0
id1: 32611568 | id2: 47107326 | word_count1: 155 | word_count2: 148 | word_count_difference: 7
id1: 32607546 | id2: 32608154 | word_count1: 146 | word_count2: 150 | word_count_difference: 4
id1: 32611643 | id2: 33014851 | word_count1: 148 | word_count2: 151 | word_count_difference: 3
id1: 32610159 | id2: 32663741 | word_count1: 152 | word_count2: 153 | word_count_difference: 1
id1: 32610624 | id2: 33546164 | word_count1: 169 | word_count2: 173 | word_count_difference: 4
id1: 32611582 | id2: 33058082 | word_count1: 133 | word_count2: 137 | word_count_difference: 4
id1: 32610595 | id2: 32698462 | word_count1: 145 | word_count2: 138 | word_count_difference: 7
